@RELATION FEATURE_VALUES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE Pre-featuretime NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE Basic-featuretime NUMERIC
@ATTRIBUTE VCG-VAR-mean NUMERIC
@ATTRIBUTE VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE VCG-VAR-min NUMERIC
@ATTRIBUTE VCG-VAR-max NUMERIC
@ATTRIBUTE VCG-VAR-entropy NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE HORNY-VAR-mean NUMERIC
@ATTRIBUTE HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE HORNY-VAR-min NUMERIC
@ATTRIBUTE HORNY-VAR-max NUMERIC
@ATTRIBUTE HORNY-VAR-entropy NUMERIC
@ATTRIBUTE horn-clauses-fraction NUMERIC
@ATTRIBUTE VG-mean NUMERIC
@ATTRIBUTE VG-coeff-variation NUMERIC
@ATTRIBUTE VG-min NUMERIC
@ATTRIBUTE VG-max NUMERIC
@ATTRIBUTE KLB-featuretime NUMERIC
@ATTRIBUTE CG-mean NUMERIC
@ATTRIBUTE CG-coeff-variation NUMERIC
@ATTRIBUTE CG-min NUMERIC
@ATTRIBUTE CG-max NUMERIC
@ATTRIBUTE CG-entropy NUMERIC
@ATTRIBUTE cluster-coeff-mean NUMERIC
@ATTRIBUTE cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE cluster-coeff-min NUMERIC
@ATTRIBUTE cluster-coeff-max NUMERIC
@ATTRIBUTE cluster-coeff-entropy NUMERIC
@ATTRIBUTE CG-featuretime NUMERIC
@ATTRIBUTE SP-bias-mean NUMERIC
@ATTRIBUTE SP-bias-coeff-variation NUMERIC
@ATTRIBUTE SP-bias-min NUMERIC
@ATTRIBUTE SP-bias-max NUMERIC
@ATTRIBUTE SP-bias-q90 NUMERIC
@ATTRIBUTE SP-bias-q10 NUMERIC
@ATTRIBUTE SP-bias-q75 NUMERIC
@ATTRIBUTE SP-bias-q25 NUMERIC
@ATTRIBUTE SP-bias-q50 NUMERIC
@ATTRIBUTE SP-unconstraint-mean NUMERIC
@ATTRIBUTE SP-unconstraint-coeff-variation NUMERIC
@ATTRIBUTE SP-unconstraint-min NUMERIC
@ATTRIBUTE SP-unconstraint-max NUMERIC
@ATTRIBUTE SP-unconstraint-q90 NUMERIC
@ATTRIBUTE SP-unconstraint-q10 NUMERIC
@ATTRIBUTE SP-unconstraint-q75 NUMERIC
@ATTRIBUTE SP-unconstraint-q25 NUMERIC
@ATTRIBUTE SP-unconstraint-q50 NUMERIC
@ATTRIBUTE sp-featuretime NUMERIC
@ATTRIBUTE DIAMETER-mean NUMERIC
@ATTRIBUTE DIAMETER-coeff-variation NUMERIC
@ATTRIBUTE DIAMETER-min NUMERIC
@ATTRIBUTE DIAMETER-max NUMERIC
@ATTRIBUTE DIAMETER-entropy NUMERIC
@ATTRIBUTE DIAMETER-featuretime NUMERIC
@ATTRIBUTE cl-num-mean NUMERIC
@ATTRIBUTE cl-num-coeff-variation NUMERIC
@ATTRIBUTE cl-num-min NUMERIC
@ATTRIBUTE cl-num-max NUMERIC
@ATTRIBUTE cl-num-q90 NUMERIC
@ATTRIBUTE cl-num-q10 NUMERIC
@ATTRIBUTE cl-num-q75 NUMERIC
@ATTRIBUTE cl-num-q25 NUMERIC
@ATTRIBUTE cl-num-q50 NUMERIC
@ATTRIBUTE cl-size-mean NUMERIC
@ATTRIBUTE cl-size-coeff-variation NUMERIC
@ATTRIBUTE cl-size-min NUMERIC
@ATTRIBUTE cl-size-max NUMERIC
@ATTRIBUTE cl-size-q90 NUMERIC
@ATTRIBUTE cl-size-q10 NUMERIC
@ATTRIBUTE cl-size-q75 NUMERIC
@ATTRIBUTE cl-size-q25 NUMERIC
@ATTRIBUTE cl-size-q50 NUMERIC
@ATTRIBUTE cl-featuretime NUMERIC
@ATTRIBUTE vars-reduced-depth-1 NUMERIC
@ATTRIBUTE vars-reduced-depth-4 NUMERIC
@ATTRIBUTE vars-reduced-depth-16 NUMERIC
@ATTRIBUTE vars-reduced-depth-64 NUMERIC
@ATTRIBUTE vars-reduced-depth-256 NUMERIC
@ATTRIBUTE unit-featuretime NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE ls-saps-featuretime NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE ls-gsat-featuretime NUMERIC
@ATTRIBUTE lobjois-mean-depth-over-vars NUMERIC
@ATTRIBUTE lobjois-log-num-nodes-over-vars NUMERIC
@ATTRIBUTE lobjois-featuretime NUMERIC
@ATTRIBUTE LP_OBJ NUMERIC
@ATTRIBUTE LPSLack-mean NUMERIC
@ATTRIBUTE LPSLack-coeff-variation NUMERIC
@ATTRIBUTE LPSLack-min NUMERIC
@ATTRIBUTE LPSLack-max NUMERIC
@ATTRIBUTE lpIntRatio NUMERIC
@ATTRIBUTE lpTIME NUMERIC

@DATA
075ca0a158690a55b7254d9aaee2e103,1,126995.0,297208.0,77060.0,293121.0,0.648001557,0.013943047,0.67,0.262894845,0.491602948,0.636519968,0.0,1.0,0.765723283,3.7574e-05,0.109067011,2.5954e-05,0.000428238,0.335411814,0.0,0.104714435,0.999993177,0.01,3.7702e-05,0.401782446,1.7058e-05,0.000573142,1.594216822,0.027723035,0.056819862,0.0,0.333333333,0.50096943,1.1775e-05,0.453717098,6.823e-06,0.000296806,1.570070248,0.335567905,2.0015e-05,0.410096964,6.823e-06,0.000286571,5.38,5.3554e-05,0.338321056,3.412e-06,0.000511734,2.153084349,0.283787738,0.164223902,0.027113238,1.0,2.47272775,7.24,0.454635394,1.028083221,0.0,1.0,1.0,0.0,1.0,1.163e-06,0.513800283,0.413882326,1.106358373,0.0,1.0,1.0,0.012231226,1.0,0.037039492,0.100883559,1.24,139.928757602,0.041743291,1.0,142.0,1.279553396,10.01,173.636363636,2.737939414,0.0,2649.0,441.0,0.0,57.0,0.0,0.0,32.573908936,1.568512034,0.0,310.324650812,40.666666667,0.0,32.76975945,16.891156463,30.321428571,5.03,4.7238e-05,0.000228318,0.012691314,0.122126346,0.122126346,0.11,4545.33333333,0.261534544,12841.6666667,0.003396424,12818.0,12815.0,12818.0,0.536827276,0.477615723,0.781965502,0.030753102,2.22,8000.25,0.037219935,12863.75,0.005231155,12882.0,12775.0,12916.0,0.358623466,0.147923221,0.859308394,0.008810798,2.24,0.014306697,0.029789275,2.05,?,0.0,0.0,0.0,0.0,0.0,194.94
e5a72ac8f4880702a4deacc7854318e8,1,10735052.0,49277846.0,9705073.0,42584374.0,0.106127898,0.157181411,48.7,0.227902211,0.569982368,0.571254803,0.0,1.0,0.725831453,3.05e-07,0.528762613,2.06e-07,0.000389899,0.511801127,0.0,0.15327782,0.984443566,1.26,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,0.0,0.0,0.0,0.0,180.04,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.156512395,2.276441075,0.0,1.0,0.957583183,0.0,1.249e-05,0.0,1.475e-06,0.338817958,0.414297982,-0.0,1.0,0.435817529,0.047070132,0.417382835,0.373237344,0.378768476,66.52,0.0,0.0,0.0,0.0,-0.0,55.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31,0.001757514,0.001757514,0.001757514,0.001757514,0.001759004,41.3,?,?,?,?,?,?,?,?,?,?,?,5.11,?,?,?,?,?,?,?,?,?,?,?,5.12,0.002820604,0.003588843,4.28,?,0.0,0.0,0.0,0.0,0.0,151.34
da43a3ef0ef5d34143e765d480dedc7a,1,624.0,612150.0,629.0,609670.0,-0.007949126,0.004067774,29.94,0.001031706,0.245999152,0.71249575,0.0,1.0,1.42670413,0.017416485,0.019464871,0.00317965,0.017488076,0.18475145,0.0,1.6402e-05,1.6402e-05,0.06,0.017416485,0.149203056,0.000762708,0.024519822,6.363956622,0.09971194,0.081024841,0.006144635,0.992307692,1.756359258,0.000108245,0.27131636,8.201e-06,0.000221431,4.195078712,0.006241081,0.001030008,0.000599785,0.001021864,0.001030065,1.21,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,-0.0,180.29,0.170619125,0.410852934,0.012058913,0.997226135,0.194785341,0.138350777,0.180326112,0.150215385,0.165909856,0.495863834,0.022258938,0.358100588,0.497787305,0.497271921,0.496196616,0.497056475,0.496458569,0.496764531,9.33,2.0,0.0,2.0,2.0,-0.0,10.08,180.513513514,0.31598147,56.0,310.0,259.0,108.0,217.0,142.0,175.0,12.507610293,0.06281163,10.841772152,14.570967742,13.785714286,11.478571429,12.901098901,12.085470085,12.483221477,5.0,0.0,0.0,0.0,0.0,0.00477707,1.79,?,?,?,?,?,?,?,?,?,?,?,4.98,3.564102564,4.492804315,254.076923077,0.176416139,261.0,235.0,284.0,0.986356656,0.01507508,0.885024689,0.111865264,2.44,0.31626164,0.555155239,2.06,?,0.0,0.0,0.0,0.0,0.0,150.4
c0069efa0c924e416878d9426f1ef92e,1,900.0,41634.0,3850.0,27309.0,-0.766233766,0.524552345,28.07,0.140979164,0.783331502,0.525926543,0.0,1.0,0.522658933,0.001165602,2.515057758,0.000519481,0.021298701,0.348207392,0.0,0.952836061,0.952836061,0.0,0.001165602,1.404099542,0.000146472,0.005968728,3.305031801,0.419696655,0.183948072,0.0,0.818181818,3.089431176,0.00049498,0.767670715,0.000146472,0.001354865,2.766696319,0.952836061,0.00786065,1.743779141,0.000146472,0.033798381,0.02,0.00593163,2.134792304,0.000146472,0.092680069,5.058597233,0.056810185,1.801467677,0.000859797,0.4,1.782843876,112.3,0.480773256,0.680651316,7.3203e-05,0.981711637,0.914469442,0.068809512,0.834884628,0.171647638,0.423935642,0.206957279,0.681601401,4.012e-06,0.428518708,0.363360323,4.4652e-05,0.330118489,0.051425138,0.256350076,3.24,3.788626331,0.10776539,3.0,4.0,0.515771002,2.01,3899.68,0.05835415,3191.0,4139.0,4109.0,3636.0,4046.0,3845.0,3959.0,145.416054643,0.110446332,129.093143278,203.911847854,164.241471373,131.878493317,144.828608583,136.778458397,140.240237271,5.02,0.000520698,0.002082791,0.009372559,0.040874772,0.124967456,0.32,36.846153846,0.316102796,868.312820513,0.076926595,873.0,844.0,903.0,3.648009805,0.251813055,0.990350042,0.003164132,2.69,59.631067961,0.128197096,871.402912621,0.074293718,876.5,845.0,901.0,1.069523079,0.52756105,0.993864456,0.002151431,2.75,0.45912903,0.540855535,2.0,?,0.0,0.0,0.0,0.0,0.0,140.67
eec821f866557886a5b0352332943fa2,1,700.0,27278.0,2608.0,19156.0,-0.731595092,0.423992483,17.26,0.136145333,0.799331802,0.501043842,0.0,1.0,0.501327348,0.003767241,1.928624449,0.000766871,0.030674847,0.919226016,0.0,0.851691376,0.851691376,0.0,0.003767241,1.551448,0.000208812,0.019262894,3.533887485,0.50190356,0.229776422,0.0,0.885558583,2.881928838,0.000653138,0.690499771,0.000208812,0.001670495,2.689444647,0.851691376,0.010319173,1.588099259,0.000208812,0.037742744,0.03,-1.0,-0.0,-1.0,0.0,?,-1.0,-0.0,-1.0,0.0,-0.0,180.02,0.495714418,0.639759605,8.956e-06,0.953062952,0.891402135,0.075162796,0.819079033,0.195355737,0.481276551,0.186320022,0.722868169,1.3744e-05,0.40282335,0.339816377,0.0001701,0.306407156,0.000722769,0.227474336,5.27,3.731492137,0.118768372,3.0,4.0,0.581769073,1.55,4053.884615385,0.056845914,3267.0,4286.0,4228.0,3708.0,4206.0,3978.0,4135.0,139.076880145,0.104553553,121.570294255,194.987710393,159.241980088,125.664378698,141.525415199,131.239617359,136.002020202,5.02,0.002300613,0.009202454,0.023006135,0.062116564,0.181748466,0.34,44.318584071,3.835709554,613.827433628,0.073305138,617.5,592.0,639.0,3.264772081,0.325758361,0.993742267,0.110742027,2.99,55.104072398,0.240985348,615.696832579,0.073541827,619.0,596.0,641.0,1.102104656,0.5388255,0.992042364,0.004958721,2.5,0.50316828,0.599745327,2.0,?,0.0,0.0,0.0,0.0,0.0,140.55
26114429758a203d651f4df87c94de4c,1,7009.0,13996.0,6939.0,13782.0,0.010087909,0.0155275,0.02,0.503482804,0.178783921,1.107311549,0.0,1.0,0.768531069,0.000358024,0.201162823,0.000288226,0.000432339,0.692655838,0.0,0.515672616,1.0,0.0,0.000360183,1.685720211,0.000145117,0.005514439,0.13588505,0.023368789,0.147217965,0.0,1.0,0.138539802,0.000357161,1.63051841,7.2558e-05,0.005369322,0.138295657,0.989551589,0.000571001,2.082795073,0.000145117,0.010666086,0.04,0.000497537,2.044437092,0.000145117,0.010593528,0.946810658,0.338638385,0.231121093,0.013605442,0.666666667,1.208500838,0.17,0.074508919,2.94887404,7.13e-07,1.0,0.185410824,0.000263414,0.005487393,0.000332278,0.000428546,0.285328429,0.175230832,0.0,0.479347419,0.294076322,0.287013233,0.287348413,0.287014552,0.2870311,0.06,73.390768349,0.186432401,50.0,98.0,3.85666957,0.78,3264.862068966,0.373756496,878.0,4772.0,4634.0,1288.0,4488.0,2259.0,3380.0,16.832526547,0.158831292,8.979496738,22.344970414,19.705394191,12.689066059,18.794938918,15.077575758,17.438550725,4.99,0.041084165,0.164336662,0.657489301,0.985164051,0.985164051,0.01,75.89527027,0.864763041,1202.70945946,0.020455697,1203.0,1169.0,1234.0,0.419363021,0.203393557,0.754168637,0.031583043,2.86,84.25,0.275179245,1173.94047619,0.021810871,1173.0,1145.0,1201.0,0.034762321,0.222730557,0.744919013,0.017679226,4.76,0.195770405,0.726068636,2.0,-0.228305036,0.013834847,5.927952851,0.0,0.5,0.972330307,0.42
7aaf3275cbe217044ef305f0a1ca8eb5,1,348.0,4817.0,516.0,953.0,-0.325581395,4.054564533,0.01,0.541448059,0.736621196,0.597954729,0.0,1.0,0.576561454,0.004465702,0.74542276,0.003875969,0.023255814,0.136234491,0.0,0.96956978,0.96956978,0.0,0.004465702,0.21900005,0.002098636,0.007345226,1.212643675,0.353829827,0.188926097,0.0,0.5,1.183290562,0.003469257,0.34352556,0.001049318,0.006295908,1.264591008,0.895068206,0.011542497,0.367186685,0.004197272,0.014690451,0.0,0.004613476,1.223218649,0.002098636,0.037775446,1.687157515,0.468506712,0.310839171,0.054054054,0.666666667,1.651789099,0.0,0.52195817,0.449215228,0.007512909,0.807539888,0.740598563,0.114884972,0.707898794,0.311592506,0.641965227,0.215013085,0.305008721,0.098730824,0.405036873,0.284094346,0.126522721,0.252912838,0.158755224,0.225486011,0.0,8.137864078,0.069176969,7.0,9.0,0.841994188,0.0,3858.932432432,0.213563711,1877.0,4815.0,4603.0,2383.0,4512.0,3273.0,4254.0,37.294113621,0.094635047,31.525924025,44.167786644,42.940262048,33.702511774,40.662292818,34.468846913,35.352165725,4.99,0.054263566,0.281007752,0.812015504,0.812015504,0.812015504,0.0,18.588984005,0.120563639,135.216715476,0.067836584,135.0,124.0,147.0,0.726658295,0.145933413,0.909589346,0.021166182,3.32,?,?,?,?,?,?,?,?,?,?,?,5.0,0.823648902,0.900932582,1.18,-0.093913956,0.218992248,1.132777931,0.0,0.5,0.562015504,0.01
1ce81dbba1292bf791e194b17aa2a219,1,15195.0,46499.0,15241.0,46334.0,-0.003018175,0.0035611,0.23,0.328937713,0.161328614,1.589222763,0.0,1.0,0.817919545,0.000187368,0.902009388,0.000131225,0.000984187,0.778873518,0.0,0.645206544,0.958259593,0.0,0.000187368,1.947137051,8.633e-05,0.001942418,0.306636941,0.1916118,0.037736467,0.0,0.2,0.275331465,0.000166825,2.213739063,6.4747e-05,0.001942418,0.306926797,0.979108214,0.000413225,0.763517159,8.633e-05,0.001942418,0.15,0.001237642,0.349906407,0.000107912,0.001964001,2.244382585,0.038778183,0.396739002,0.02173913,0.333333333,0.83054628,4.71,0.655204549,0.208843539,6.0479e-05,0.745572652,0.695986407,0.670763376,0.690858802,0.676063948,0.685456328,0.145970946,0.22454047,0.0,0.158703373,0.156532464,0.149977487,0.15457922,0.152167122,0.153428493,0.13,5.013779528,0.023250856,5.0,6.0,0.072723519,6.13,4014.184210526,0.166744258,1746.0,4731.0,4603.0,3024.0,4440.0,3921.0,4262.0,36.269934422,0.195124342,23.27018158,55.144700918,45.368248415,27.590315315,40.656235404,30.090384615,36.624274539,5.0,0.010694836,0.039367496,0.147628108,0.215537038,0.215537038,0.0,150.269230769,0.686090076,6212.23076923,0.204080232,6451.5,6413.0,6513.0,0.806715364,0.171341538,0.984005035,0.018883191,2.19,415.0,0.972127489,6096.89473684,0.24220672,6423.0,6399.0,6483.0,1.399870835,0.036786905,1.014516831,0.062478269,2.15,0.485001642,0.693782603,2.0,?,0.0,0.0,0.0,0.0,0.0,143.21
3728fe50d8038c639c2d9c84e04fe2b1,1,689.0,16922.0,800.0,16549.0,-0.13875,0.022539126,0.62,0.04834129,0.33513314,0.698956695,0.0,1.0,2.577433939,0.008629827,0.314922217,0.0025,0.0275,2.139673954,0.0,0.020484621,0.068946764,0.0,0.008629827,1.418117974,0.000302133,0.064777328,4.988261917,0.13886966,0.159275942,0.0,0.785714286,3.27639948,0.000750952,0.706377818,0.0,0.003021331,3.370146885,0.12145749,0.001967793,0.494515756,0.000241706,0.005015409,0.01,-1.0,-0.0,-1.0,0.0,?,-1.0,-0.0,-1.0,0.0,-0.0,180.01,0.218770373,1.044914673,1.3799e-05,0.880287992,0.672036902,0.021575647,0.289595547,0.054226083,0.127273601,0.060244095,0.961664844,3.381e-06,0.236006321,0.156245207,0.000614059,0.096683953,0.005089303,0.049785102,0.5,7.503128911,0.117945647,6.0,10.0,1.274768593,0.42,2148.982142857,0.509328891,642.0,4699.0,4531.0,1097.0,2465.0,1328.0,1994.0,24.198044993,0.313905144,12.566317627,44.972641103,37.116530567,15.884789157,26.449548193,19.530726257,23.27804878,4.99,0.0025,0.0125,0.0575,0.2,0.2,0.03,54.896867838,0.194350568,141.037433155,0.065470292,141.0,130.0,152.0,0.829709104,0.313592012,0.859546905,0.126956546,2.36,51.937040065,0.094151759,140.929681112,0.060387655,141.0,130.0,152.0,0.33059578,0.351211317,0.84969968,0.026137309,2.84,0.174304749,0.426724427,2.0,0.104197345,0.185184711,0.990170892,-0.0,0.5,0.3375,33.18
028d0cc7af63e9bba5795f20e24db4f6,1,7383.0,24320.0,7268.0,23811.0,0.015822785,0.021376675,0.07,0.305237075,0.501728893,0.780302115,0.0,1.0,1.056420753,0.000355065,0.191217513,0.000275179,0.000412768,0.680093043,0.0,0.419385998,1.0,0.0,0.000354968,0.774195819,0.00016799,0.003023813,1.348824239,0.10209951,0.083433628,0.0,0.5,1.14386764,0.000206325,0.864798041,8.3995e-05,0.002267859,1.782910465,0.60451052,0.000218595,1.214419658,8.3995e-05,0.002939818,0.04,0.000637745,1.094780518,8.3995e-05,0.003149805,2.155117154,0.345216009,0.4090098,0.027017544,0.666666667,2.569565135,0.75,0.323333539,0.915855073,4.06e-07,1.0,0.698048761,0.019188807,0.59358192,0.038974402,0.417576993,0.057312317,0.318925564,0.0,0.175913263,0.071251263,0.035261545,0.070824177,0.05360276,0.056773655,0.12,9.078840423,0.079834927,7.0,11.0,1.077911114,5.11,3351.315789474,0.389491977,759.0,4871.0,4870.0,1463.0,4800.0,2325.0,3258.0,71.746715308,0.299619229,39.856232295,99.957718994,99.788865979,41.478552972,92.304086022,48.541842475,77.41103086,4.98,0.0,0.000135446,0.052146824,0.161181092,0.161181092,0.03,378.34562212,0.214283776,1614.77880184,0.01758979,1614.0,1578.0,1651.0,0.699980414,0.202328495,0.832156846,0.022516599,2.58,366.608974359,0.103344514,1624.22435897,0.018639399,1623.5,1588.0,1661.0,0.185022168,0.536754907,0.831135227,0.014210799,3.82,0.080959239,0.531349805,2.0,?,0.0,0.0,0.0,0.0,0.0,140.98
