@RELATION ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok, timeout}

@DATA
004b0f451f7d96f6a572e9e76360f51a,1,Kissat_MAB-HyWalk,97.569,ok
00a62eb89afbf27e1addf8f5c437da9b,1,Kissat_MAB-HyWalk,23.9179,ok
0151bedac526ee195bc52e4134cd80e7,1,Kissat_MAB-HyWalk,10000.0,timeout
01813075a2ddb68ae1fc655ca003437e,1,Kissat_MAB-HyWalk,3012.23,ok
01d142c43f3ce9a8c5ef7a1ecdbb6cba,1,Kissat_MAB-HyWalk,20.8307,ok
0205e0724a8a912dde9ad7dfba2aee0b,1,Kissat_MAB-HyWalk,3444.73,ok
02223564bd2f5c20768e63cf28c785e3,1,Kissat_MAB-HyWalk,53.8477,ok
0240f5bddc39ad2f0a786c811fc434a8,1,Kissat_MAB-HyWalk,385.566,ok
024af9416f8c1dad1b4f974757e38d51,1,Kissat_MAB-HyWalk,1774.91,ok
02627689047d06fbb642eef14768d751,1,Kissat_MAB-HyWalk,33.3372,ok
0294158664d9ada36bd23fbb652cb823,1,Kissat_MAB-HyWalk,1723.35,ok
02f2343e32f9070f149708d77556b4aa,1,Kissat_MAB-HyWalk,246.322,ok
0398e6b20de133ba8b49c74b67dad7b7,1,Kissat_MAB-HyWalk,279.369,ok
03ba29d5cb38d345357a74a7b5ccd759,1,Kissat_MAB-HyWalk,89.4716,ok
03c44a93577c98119dc498053888937a,1,Kissat_MAB-HyWalk,1843.52,ok
04157f716c1e9606c6a530657bf8f957,1,Kissat_MAB-HyWalk,4871.87,ok
0447371bb8a97e8fe5d3cee6de1db766,1,Kissat_MAB-HyWalk,630.708,ok
047c92e7c0a36a23d8107f4313517719,1,Kissat_MAB-HyWalk,3301.69,ok
048a70da40ea4908c783b8314be2da97,1,Kissat_MAB-HyWalk,4348.48,ok
0616ca6b1e0ae639d12e19ed310963a9,1,Kissat_MAB-HyWalk,23.275,ok
064fe286277f695f42b556ef991036ff,1,Kissat_MAB-HyWalk,10000.0,timeout
072785fd927ff0fd180ce8b9cc00078f,1,Kissat_MAB-HyWalk,0.37619,ok
07b7859003d84402cbb1ebdc37655d55,1,Kissat_MAB-HyWalk,336.635,ok
0810eb03d022334fdd1d5a6ad4969d47,1,Kissat_MAB-HyWalk,147.121,ok
0842eb01dc00232edc0b26ccb2f19f25,1,Kissat_MAB-HyWalk,10000.0,timeout
0855033e761d91ae367e867c5a569f9e,1,Kissat_MAB-HyWalk,247.35,ok
085b8ebc423dcbd70eceaa04229cf5cd,1,Kissat_MAB-HyWalk,439.16,ok
089456508f74be2d96f4112cc495f80a,1,Kissat_MAB-HyWalk,587.619,ok
090585dc32a79f2bf6fb61a2c7079682,1,Kissat_MAB-HyWalk,1394.05,ok
09d8544494e54bc756438e69567b4ba7,1,Kissat_MAB-HyWalk,78.9563,ok
0a20cb72e5b005b8ed09d8a93184604a,1,Kissat_MAB-HyWalk,10000.0,timeout
0b4421f6aac81e2dbc87c5b5ddae6511,1,Kissat_MAB-HyWalk,2594.94,ok
0b495cc867003b7ac112b7c47256228b,1,Kissat_MAB-HyWalk,10000.0,timeout
0c0e6faa4abb622f5bea636ff04d341d,1,Kissat_MAB-HyWalk,290.946,ok
0c5d7e7aa3dd6024816078d2bdcfc4e3,1,Kissat_MAB-HyWalk,90.9451,ok
0c75119940f87f2bc1dc3f53aeedc02b,1,Kissat_MAB-HyWalk,358.858,ok
0d209cb420326994f9c4898eb10228ab,1,Kissat_MAB-HyWalk,905.279,ok
0dc468413b65339fad7e4f981bf2fb1e,1,Kissat_MAB-HyWalk,12.1209,ok
0dcd0ec81c5e8dc13b72d43a4940279b,1,Kissat_MAB-HyWalk,10000.0,timeout
0e775873f4c4bbc81ff92b87dd3e15e8,1,Kissat_MAB-HyWalk,341.232,ok
0e89b0f96c99f1a6aaaf66c3ae805919,1,Kissat_MAB-HyWalk,174.478,ok
109aa0f5e177c1efb72f133a6f8c723b,1,Kissat_MAB-HyWalk,3302.08,ok
114f1b2ffd86e8a176bcbab664415520,1,Kissat_MAB-HyWalk,2001.31,ok
129162378e8ad29b5485a9c53feee4b7,1,Kissat_MAB-HyWalk,25.3441,ok
14f35ebcab936f66fc9292ff62cf39a7,1,Kissat_MAB-HyWalk,10000.0,timeout
157c7496c04d3fc63565cd7999dc45a5,1,Kissat_MAB-HyWalk,42.5358,ok
1b78438db7da55c2b4c4b8ec6b6cd6c6,1,Kissat_MAB-HyWalk,10000.0,timeout
1ebab99edff4c0470c8aa753bb9d3353,1,Kissat_MAB-HyWalk,160.307,ok
20840b5020649385e3f8f4965de7a123,1,Kissat_MAB-HyWalk,1052.44,ok
2551afad6b364a7225cdd1b9fa82f7c0,1,Kissat_MAB-HyWalk,7.02033,ok
26342c62148962a09872831b7cef8aae,1,Kissat_MAB-HyWalk,2448.8,ok
26f8332e50a4ba5c371852e3737a3002,1,Kissat_MAB-HyWalk,3821.63,ok
285cb2c9735ac73cad999fba3d669382,1,Kissat_MAB-HyWalk,100.06,ok
294924aff67e879595e55f15b10a79ef,1,Kissat_MAB-HyWalk,220.349,ok
2a43c3327fb817d82496449265d6630d,1,Kissat_MAB-HyWalk,10000.0,timeout
2c7cb0ff324a42a0699c23317c97a29a,1,Kissat_MAB-HyWalk,555.18,ok
2d01c7744a990469354a3c53cc2727fb,1,Kissat_MAB-HyWalk,10000.0,timeout
3159a02d096424aab6295c76360633a9,1,Kissat_MAB-HyWalk,121.224,ok
3176c9024f756e99dbee852e5c0aa578,1,Kissat_MAB-HyWalk,59.0731,ok
31cc22a0f42ebaa109a5b807eb6178c2,1,Kissat_MAB-HyWalk,10000.0,timeout
324e19a2991a29d0765ad256fb7aee85,1,Kissat_MAB-HyWalk,76.6218,ok
