@RELATION FEATURE_VALUES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE Pre-featuretime NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE Basic-featuretime NUMERIC
@ATTRIBUTE VCG-VAR-mean NUMERIC
@ATTRIBUTE VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE VCG-VAR-min NUMERIC
@ATTRIBUTE VCG-VAR-max NUMERIC
@ATTRIBUTE VCG-VAR-entropy NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE HORNY-VAR-mean NUMERIC
@ATTRIBUTE HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE HORNY-VAR-min NUMERIC
@ATTRIBUTE HORNY-VAR-max NUMERIC
@ATTRIBUTE HORNY-VAR-entropy NUMERIC
@ATTRIBUTE horn-clauses-fraction NUMERIC
@ATTRIBUTE VG-mean NUMERIC
@ATTRIBUTE VG-coeff-variation NUMERIC
@ATTRIBUTE VG-min NUMERIC
@ATTRIBUTE VG-max NUMERIC
@ATTRIBUTE KLB-featuretime NUMERIC
@ATTRIBUTE CG-mean NUMERIC
@ATTRIBUTE CG-coeff-variation NUMERIC
@ATTRIBUTE CG-min NUMERIC
@ATTRIBUTE CG-max NUMERIC
@ATTRIBUTE CG-entropy NUMERIC
@ATTRIBUTE cluster-coeff-mean NUMERIC
@ATTRIBUTE cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE cluster-coeff-min NUMERIC
@ATTRIBUTE cluster-coeff-max NUMERIC
@ATTRIBUTE cluster-coeff-entropy NUMERIC
@ATTRIBUTE CG-featuretime NUMERIC
@ATTRIBUTE SP-bias-mean NUMERIC
@ATTRIBUTE SP-bias-coeff-variation NUMERIC
@ATTRIBUTE SP-bias-min NUMERIC
@ATTRIBUTE SP-bias-max NUMERIC
@ATTRIBUTE SP-bias-q90 NUMERIC
@ATTRIBUTE SP-bias-q10 NUMERIC
@ATTRIBUTE SP-bias-q75 NUMERIC
@ATTRIBUTE SP-bias-q25 NUMERIC
@ATTRIBUTE SP-bias-q50 NUMERIC
@ATTRIBUTE SP-unconstraint-mean NUMERIC
@ATTRIBUTE SP-unconstraint-coeff-variation NUMERIC
@ATTRIBUTE SP-unconstraint-min NUMERIC
@ATTRIBUTE SP-unconstraint-max NUMERIC
@ATTRIBUTE SP-unconstraint-q90 NUMERIC
@ATTRIBUTE SP-unconstraint-q10 NUMERIC
@ATTRIBUTE SP-unconstraint-q75 NUMERIC
@ATTRIBUTE SP-unconstraint-q25 NUMERIC
@ATTRIBUTE SP-unconstraint-q50 NUMERIC
@ATTRIBUTE sp-featuretime NUMERIC
@ATTRIBUTE DIAMETER-mean NUMERIC
@ATTRIBUTE DIAMETER-coeff-variation NUMERIC
@ATTRIBUTE DIAMETER-min NUMERIC
@ATTRIBUTE DIAMETER-max NUMERIC
@ATTRIBUTE DIAMETER-entropy NUMERIC
@ATTRIBUTE DIAMETER-featuretime NUMERIC
@ATTRIBUTE cl-num-mean NUMERIC
@ATTRIBUTE cl-num-coeff-variation NUMERIC
@ATTRIBUTE cl-num-min NUMERIC
@ATTRIBUTE cl-num-max NUMERIC
@ATTRIBUTE cl-num-q90 NUMERIC
@ATTRIBUTE cl-num-q10 NUMERIC
@ATTRIBUTE cl-num-q75 NUMERIC
@ATTRIBUTE cl-num-q25 NUMERIC
@ATTRIBUTE cl-num-q50 NUMERIC
@ATTRIBUTE cl-size-mean NUMERIC
@ATTRIBUTE cl-size-coeff-variation NUMERIC
@ATTRIBUTE cl-size-min NUMERIC
@ATTRIBUTE cl-size-max NUMERIC
@ATTRIBUTE cl-size-q90 NUMERIC
@ATTRIBUTE cl-size-q10 NUMERIC
@ATTRIBUTE cl-size-q75 NUMERIC
@ATTRIBUTE cl-size-q25 NUMERIC
@ATTRIBUTE cl-size-q50 NUMERIC
@ATTRIBUTE cl-featuretime NUMERIC
@ATTRIBUTE vars-reduced-depth-1 NUMERIC
@ATTRIBUTE vars-reduced-depth-4 NUMERIC
@ATTRIBUTE vars-reduced-depth-16 NUMERIC
@ATTRIBUTE vars-reduced-depth-64 NUMERIC
@ATTRIBUTE vars-reduced-depth-256 NUMERIC
@ATTRIBUTE unit-featuretime NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE ls-saps-featuretime NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE ls-gsat-featuretime NUMERIC
@ATTRIBUTE lobjois-mean-depth-over-vars NUMERIC
@ATTRIBUTE lobjois-log-num-nodes-over-vars NUMERIC
@ATTRIBUTE lobjois-featuretime NUMERIC
@ATTRIBUTE LP_OBJ NUMERIC
@ATTRIBUTE LPSLack-mean NUMERIC
@ATTRIBUTE LPSLack-coeff-variation NUMERIC
@ATTRIBUTE LPSLack-min NUMERIC
@ATTRIBUTE LPSLack-max NUMERIC
@ATTRIBUTE lpIntRatio NUMERIC
@ATTRIBUTE lpTIME NUMERIC

@DATA
0240f5bddc39ad2f0a786c811fc434a8,1,395916.0,2770358.0,281205.0,2639014.0,0.407926602,0.049770104,6.41,0.106556843,0.40204495,0.65388582,0.0,1.0,0.948239685,1.364e-05,1.466859619,7.112e-06,0.000152913,0.857116868,0.0,0.193284689,0.935975709,0.22,1.364e-05,1.558863509,3.79e-07,7.427e-05,2.814896829,0.359374648,0.318863477,0.0,1.0,2.552667042,9.451e-06,1.280377195,0.0,5.0019e-05,2.873514513,0.945343602,2.1541e-05,1.705961996,3.79e-07,0.000319437,88.38,-1.0,-0.0,-1.0,0.0,?,-1.0,-0.0,-1.0,0.0,-0.0,20.07,0.67647739,0.439606622,5.836e-06,1.0,0.976495784,0.159906305,0.931637592,0.47238341,0.769845072,0.206546403,0.700660097,2.8e-08,1.0,0.357823209,0.010307438,0.278285387,0.113613759,0.208011139,10.34,7.106666667,0.043436536,7.0,8.0,0.339488942,10.06,80.115107914,1.165986625,2.0,827.0,194.0,9.0,117.0,18.0,53.0,13.414814212,0.403809667,3.75,29.746268657,22.095238095,7.676056338,15.890909091,9.640350877,12.260869565,5.0,0.0,0.0,0.000231148,0.006376131,0.03056489,0.69,107872.0,0.0,0.0,0.0,0.0,0.0,0.0,20.991041257,0.0,1.40384709,0.0,2.8,14696.0,0.0,75638.0,0.0,75638.0,75638.0,75638.0,4.332669663,0.0,0.995444127,0.0,2.79,0.031746768,0.066925119,2.11,?,?,?,?,?,?,?
dcac26e190c906c61ac7222d6d4628c7,1,5894.0,351535.0,2520.0,86222.0,1.338888889,3.077091694,0.6,0.029226879,1.0,0.0,1.0,1.0,-0.0,0.00267254,1.851529096,0.000793651,0.070634921,0.800557942,0.0,0.809584561,0.809584561,0.01,0.00267254,0.367281971,0.001020621,0.006413676,5.219734971,0.549506913,0.147343282,0.305882353,0.860655738,3.7760738,0.000642527,0.612191739,0.000162372,0.00205284,3.561002401,0.809584561,0.016426165,0.270076313,0.008199763,0.027301617,0.06,-1.0,-0.0,-1.0,0.0,?,-1.0,-0.0,-1.0,0.0,-0.0,20.02,0.674493203,0.243320806,0.153319483,0.87482993,0.812775571,0.377620312,0.777886877,0.652851354,0.734846881,0.000430658,2.428001185,0.0,0.011021356,0.001093143,0.0,0.000470624,4.7e-08,1.1532e-05,5.26,3.011115522,0.034818519,3.0,4.0,0.061066836,5.73,3629.357142857,0.147621888,2192.0,4137.0,4109.0,2672.0,3924.0,3625.0,3849.0,64.043975411,0.064819999,55.458941606,70.287724138,68.581039755,59.147465438,67.426395939,59.97012211,65.34254689,4.99,0.0,0.0,0.0,0.011507937,0.155555556,1.59,44.37388724,0.075596192,1033.27002967,0.025170055,1034.0,999.0,1067.0,12.328692528,0.118123244,0.997561624,0.000415647,2.33,47.538167939,0.178878909,1036.91603053,0.022563681,1039.0,1005.0,1065.0,8.951798963,0.374488833,0.997741524,0.000549661,2.46,0.701048753,0.878520126,2.0,?,0.0,0.0,0.0,0.0,0.0,19.27
90add18e4ee4facb4f37737a9a2602cc,1,282153.0,1776958.0,193582.0,1690157.0,0.457537374,0.051356767,4.2,0.114534922,0.403340023,0.672706586,0.0,1.0,0.973725745,1.9971e-05,1.396980839,1.0332e-05,0.000222128,0.883599353,0.0,0.205040123,0.93093186,0.12,1.9971e-05,1.554140869,5.92e-07,0.000106499,2.768510724,0.35175187,0.315882257,0.0,1.0,2.591118146,1.3479e-05,1.245131767,0.0,6.2716e-05,2.798696118,0.932253039,3.0374e-05,1.604810495,5.92e-07,0.000337247,43.22,-1.0,-0.0,-1.0,0.0,?,-1.0,-0.0,-1.0,0.0,-0.0,20.1,0.540166534,0.488375141,1.6165e-05,1.0,0.884905462,0.149423266,0.763116749,0.329589323,0.563663605,0.183392745,0.797381919,0.0,1.0,0.332231654,0.000322284,0.227468083,0.108917206,0.179744733,8.67,7.10483871,0.043117866,7.0,8.0,0.335586453,10.01,181.107438017,0.543218121,38.0,424.0,315.0,67.0,241.0,93.0,171.0,13.434116806,0.34304496,7.264150943,33.797468354,18.197183099,9.442857143,14.888235294,10.422580645,12.229299363,5.01,0.0,0.0,0.0,0.0,0.000754202,0.31,53289.0,0.0,0.0,0.0,0.0,0.0,0.0,11.560491262,0.0,1.281655823,0.0,2.49,6776.0,0.0,50574.0,0.0,50574.0,50574.0,50574.0,3.063884256,0.0,0.979195679,0.0,2.49,0.030546011,0.074148175,2.03,?,?,?,?,?,?,?
fbf3b9f8a03a1efedae3da04622fe96e,1,4322.0,18949.0,2878.0,16773.0,0.501737318,0.129732308,0.03,0.171585286,0.370201259,0.806124533,0.0,1.0,1.735472034,0.001193118,0.350526845,0.000694927,0.003474635,1.512129178,0.0,0.234066655,0.591367078,0.01,0.001193118,2.139839379,0.000417337,0.052942229,3.196064586,0.110718772,0.100573065,0.0,0.6,2.830401699,0.000445511,1.701541844,5.962e-05,0.014666428,2.468529558,0.476599296,0.000974008,1.598937682,0.000298098,0.02712693,0.01,-1.0,-0.0,-1.0,0.0,?,-1.0,-0.0,-1.0,0.0,-0.0,20.01,0.344077502,0.712844985,1.669e-06,0.917980481,0.705310867,0.030362365,0.550100875,0.114637641,0.313495646,0.052039042,0.779537295,-0.0,0.232025838,0.10665639,0.009136216,0.075219951,0.022981948,0.041903979,0.14,5.604101495,0.090502577,4.0,7.0,0.724073823,1.08,995.395348837,0.16780186,789.0,1503.0,1127.0,823.0,1064.0,871.0,969.0,31.0825366,0.157886989,20.975698663,46.126693227,36.42272262,24.909266409,34.061386139,27.815399803,31.563442768,4.99,0.001042391,0.007991661,0.137943016,0.985753996,0.985753996,0.05,82.368705036,0.258225159,758.724820144,0.026074142,759.0,732.0,784.0,0.800713929,0.226252551,0.867644556,0.015209351,2.66,148.890428212,0.068050097,759.594458438,0.024872293,759.0,735.0,784.0,0.578435733,0.234865419,0.897658091,0.009269879,3.65,0.174364708,0.54621375,2.0,?,?,?,?,?,?,?
44ed91b4ca5a5d8323cab4c268d81fd1,1,4382.0,244387.0,1848.0,60134.0,1.371212121,3.06404031,0.36,0.030731367,1.0,0.0,1.0,1.0,-0.0,0.003558071,1.835211778,0.001082251,0.089285714,0.687427349,0.0,0.813449962,0.813449962,0.01,0.003558071,0.348932541,0.001430139,0.00808195,4.887136714,0.5374509,0.144608037,0.317365269,0.832512315,3.475306364,0.000880357,0.589656486,0.000216184,0.002727242,3.377794273,0.813449962,0.020919262,0.229612231,0.011507633,0.030714737,0.03,-1.0,-0.0,-1.0,0.0,?,-1.0,-0.0,-1.0,0.0,-0.0,20.01,0.67229088,0.247761424,0.158947659,0.860058803,0.805279967,0.375191553,0.777039173,0.652071072,0.741742107,0.000462375,2.551115259,0.0,0.011681598,0.001002248,1e-09,0.000431378,9.9e-08,1.2044e-05,3.7,2.952355171,0.072150402,2.0,3.0,0.19152131,2.72,3740.333333333,0.053060127,3399.0,4029.0,3973.0,3423.0,3969.0,3594.0,3781.0,61.865330505,0.083926017,52.296605454,72.840655249,69.274739931,56.848828022,64.160583942,60.503570484,61.020995962,5.01,0.0,0.0,0.0,0.017857143,0.217532468,1.09,31.575875486,0.098450759,755.266536965,0.02872408,757.0,727.0,782.0,12.010996215,0.117701035,0.997343037,0.000546143,2.31,33.882352941,0.194080164,754.479638009,0.028191208,753.5,727.0,780.0,9.507715928,0.337017795,0.99753454,0.000657411,2.51,0.723195346,0.866536234,2.0,?,0.0,0.0,0.0,0.0,0.0,11.88
b8e3b884886922343f5cb72d92c24b97,1,975.0,34275.0,900.0,33196.0,0.083333333,0.032503916,0.04,0.0271117,0.984782741,0.047065673,0.6,1.0,0.343572365,0.003475151,1.087171519,0.002222222,0.025555556,0.370316748,0.0,0.898963731,0.898963731,-0.0,0.003475151,0.213199512,0.001837571,0.005994698,4.505343427,0.215759969,0.058105074,0.086614173,0.408163265,3.131714808,0.001997697,0.205583585,0.00102422,0.003614893,3.950321235,0.898963731,0.004022439,0.214463863,0.00204844,0.006386312,-0.0,-1.0,-0.0,-1.0,0.0,?,-1.0,-0.0,-1.0,0.0,-0.0,20.01,0.742184652,0.044156251,0.659035993,0.838202546,0.784482705,0.700567709,0.764576722,0.718285226,0.742375885,3.204e-06,4.141015073,0.0,0.000254416,5.695e-06,1e-09,1.132e-06,1.1e-08,8.4e-08,0.27,3.790878754,0.107278857,3.0,4.0,0.512790057,0.54,2051.636363636,0.531553612,488.0,3920.0,3848.0,715.0,3262.0,1431.0,2041.0,41.843015328,0.180240873,27.569422777,59.994282744,49.209993869,31.592771084,46.343553009,34.795423024,44.810244989,4.98,0.0,0.0,0.0,0.0,0.001111111,0.91,22.272474513,0.432150571,382.626506024,0.050188356,383.0,363.0,403.0,13.994884763,0.145351783,0.996416743,0.001724185,2.3,38.305772231,0.141329323,384.035101404,0.039078332,384.0,365.0,403.0,16.106272541,0.163070683,0.998535402,0.000680114,2.51,0.589497691,0.877551836,2.0,-0.017984094,0.040555556,3.365823395,0.0,0.5,0.918888889,2.75
1b78438db7da55c2b4c4b8ec6b6cd6c6,1,34992.0,161555.0,32548.0,157949.0,0.075089099,0.022830154,0.22,0.206066515,0.324752505,0.694997202,0.0,1.0,1.028959236,0.000100339,0.317641394,6.1448e-05,0.004823645,1.008694569,0.0,0.287440883,0.452538478,0.01,0.000100339,2.144048025,6.9643e-05,0.003627753,0.786219137,0.064298855,0.041433615,0.0,0.166666667,0.727231371,6.4315e-05,2.913517904,1.8993e-05,0.002038633,0.779579046,0.703157348,6.1943e-05,4.621745252,3.1656e-05,0.002994638,1.23,-1.0,-0.0,-1.0,0.0,?,-1.0,-0.0,-1.0,0.0,-0.0,20.15,0.40012838,0.625856178,0.0,0.6559529,0.574341325,2.4e-08,0.565685112,0.05499241,0.560098765,0.115233414,0.421103423,-0.0,0.198209006,0.196708393,0.079290604,0.174423389,0.087551622,0.091768475,0.54,4.908853411,0.058632319,4.0,5.0,0.305182617,10.01,1003.545454545,0.385516371,440.0,1802.0,1489.0,558.0,1147.0,658.0,1070.0,125.649332144,0.539820546,41.75,307.753525856,159.001664817,60.738351254,146.512149533,80.848939929,104.503923278,5.01,0.0,0.0,0.0,0.0,0.0,0.2,1372.25,0.080906282,3874.5,0.011302406,3891.5,3810.0,3898.0,0.665446545,0.113990982,0.607629028,0.005380736,2.13,3050.16666667,1.604917028,3226.83333333,0.490033173,3875.0,0.0,3895.0,0.817878241,1.877000192,0.967597129,0.947885496,2.27,0.219357784,0.696662278,2.0,?,?,?,?,?,?,?
ae5f6e83a289d226a353efd95b663717,1,878031.0,3099890.0,511753.0,2479589.0,0.715732004,0.250162829,10.37,0.20638622,0.420993421,0.85378377,0.0,1.0,1.671957653,6.386e-06,0.411688245,3.908e-06,5.4714e-05,1.469864811,0.0,0.292013717,0.689371505,0.25,6.386e-06,0.792503166,2.42e-06,0.000150428,3.122971013,0.126345542,0.11732038,0.0,0.894736842,2.95257961,2.692e-06,0.681583695,4.03e-07,6.856e-05,2.477610198,0.52908607,6.62e-06,0.714972256,1.613e-06,0.000114535,284.55,-1.0,-0.0,-1.0,0.0,?,-1.0,-0.0,-1.0,0.0,-0.0,20.05,0.322870237,0.717047839,0.0,0.999987426,0.653339026,0.039805598,0.486585318,0.123709152,0.292677627,0.053451492,0.917427125,0.0,0.424141744,0.121292773,0.002872887,0.077215118,0.015436525,0.041743116,8.68,58.0,0.006711198,57.0,59.0,0.530350593,10.07,238.975,0.548901905,34.0,562.0,525.0,149.0,234.0,169.0,198.0,6.151452999,0.487157864,3.179487179,13.24137931,11.608540925,3.702702703,8.127753304,3.813131313,4.476923077,5.03,1.954e-06,1.9541e-05,5.8622e-05,0.000756224,0.000756224,1.78,297885.0,0.0,0.0,0.0,0.0,0.0,0.0,5.740241505,0.0,8.286458588,0.0,2.72,116586.0,0.0,0.0,0.0,0.0,0.0,0.0,2.656848236,0.0,1.523718398,0.0,2.73,0.027974388,0.227648052,2.04,?,?,?,?,?,?,?
129162378e8ad29b5485a9c53feee4b7,1,12168.0,55927.0,11313.0,54526.0,0.07557677,0.025694164,0.07,0.207479001,0.325288242,0.695232678,0.0,1.0,1.027139283,0.000288827,0.31628475,0.000176788,0.008132237,1.006420907,0.0,0.288559586,0.451014195,-0.0,0.000288827,1.618620867,0.000201739,0.00726259,0.824268769,0.064045782,0.041370333,0.0,0.166666667,0.735069373,0.000185049,2.1992312,5.502e-05,0.003466236,0.811537402,0.70322415,0.00017813,3.518726617,9.1699e-05,0.005098485,0.15,0.001600509,1.19348643,0.000220078,0.175549279,3.5046515,0.263000631,0.90561244,0.002994126,0.615384615,2.162560758,11.28,0.396444388,0.628883904,0.0,0.639415565,0.571673398,8.07e-07,0.56254781,0.054770023,0.556433196,0.114141924,0.426672494,-0.0,0.198420658,0.19666766,0.079288012,0.174234893,0.085704818,0.091860218,0.18,5.238596181,0.088347584,4.0,6.0,0.645909942,9.96,601.057142857,0.266135832,349.0,1092.0,815.0,422.0,717.0,467.0,588.0,87.243303232,0.336945359,48.106635071,173.436541144,127.97027027,53.450236967,110.194711538,60.675630252,79.307692308,5.0,0.0,0.0,0.0,0.0,0.0,0.57,520.761904762,0.060501207,1364.69047619,0.022956632,1363.5,1331.0,1404.0,0.732148115,0.052989617,0.61253032,0.018290839,2.23,344.119047619,0.159896311,1364.35714286,0.030967828,1361.0,1318.0,1412.0,0.123681617,0.615070063,0.598228915,0.025650234,3.15,0.271331657,0.752470073,2.0,?,?,?,?,?,?,?
5cc5e3d24402696ed4ec03edfa42d663,1,842008.0,2262677.0,399509.0,1716208.0,1.107607088,0.318416532,10.67,0.232785886,0.465161086,0.837786648,0.0,1.0,1.482125602,8.613e-06,1.564733059,5.006e-06,0.001444273,1.138963205,0.0,0.517108066,0.828897197,0.35,8.613e-06,1.815312266,3.496e-06,0.00074583,1.302374503,0.310248423,0.09259713,0.0,0.9,0.958524312,3.07e-06,2.78962472,0.0,0.000706208,1.206954861,0.576603768,2.833e-05,2.474244898,2.913e-06,0.001154872,175.55,-1.0,-0.0,-1.0,0.0,?,-1.0,-0.0,-1.0,0.0,-0.0,20.25,0.735680748,0.266086176,3.9e-08,0.947368421,0.825178958,0.537991927,0.81635104,0.775547472,0.811457323,0.156670404,0.637709267,0.0,0.491668355,0.199902602,0.006170814,0.189580678,0.063284925,0.18074889,8.74,33.133333333,0.010259597,33.0,34.0,0.392674467,10.05,391.5,0.787477242,1.0,840.0,840.0,1.0,840.0,251.0,474.0,3226.12518583,1.710673972,15.201190476,12785.0,12785.0,15.201190476,12785.0,38.191983122,66.107569721,5.0,0.0,0.0,0.0,0.0,0.0,1.92,162665.0,0.0,0.0,0.0,0.0,0.0,0.0,10.237390825,0.0,2.250240187,0.0,2.47,75716.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46499748,0.0,1.351817261,0.0,2.5,0.063599961,0.148191381,2.03,?,?,?,?,?,?,?
